id;wkt
215;POLYGON((-610501.0 -1036090.0, -621972.528727 -1052473.04089, -622256.705046 -1052270.33989, -610501.0 -1036090.0))
216;POLYGON((-610501.0 -1036090.0, -622256.705046 -1052270.33989, -622537.300463 -1052062.7102, -610501.0 -1036090.0))
217;POLYGON((-610501.0 -1036090.0, -622537.300463 -1052062.7102, -622814.229507 -1051850.21507, -610501.0 -1036090.0))
218;POLYGON((-610501.0 -1036090.0, -622814.229507 -1051850.21507, -623087.407821 -1051632.91923, -610501.0 -1036090.0))
219;POLYGON((-610501.0 -1036090.0, -623087.407821 -1051632.91923, -623356.752194 -1051410.88886, -610501.0 -1036090.0))
220;POLYGON((-610501.0 -1036090.0, -623356.752194 -1051410.88886, -623622.18058 -1051184.1916, -610501.0 -1036090.0))
221;POLYGON((-610501.0 -1036090.0, -623622.18058 -1051184.1916, -623883.612127 -1050952.89651, -610501.0 -1036090.0))
222;POLYGON((-610501.0 -1036090.0, -623883.612127 -1050952.89651, -624140.967201 -1050717.07403, -610501.0 -1036090.0))
223;POLYGON((-610501.0 -1036090.0, -624140.967201 -1050717.07403, -624394.167409 -1050476.79601, -610501.0 -1036090.0))
224;POLYGON((-610501.0 -1036090.0, -624394.167409 -1050476.79601, -624643.135624 -1050232.13562, -610501.0 -1036090.0))
225;POLYGON((-610501.0 -1036090.0, -624643.135624 -1050232.13562, -624887.796007 -1049983.16741, -610501.0 -1036090.0))
226;POLYGON((-610501.0 -1036090.0, -624887.796007 -1049983.16741, -625128.074032 -1049729.9672, -610501.0 -1036090.0))
227;POLYGON((-610501.0 -1036090.0, -625128.074032 -1049729.9672, -625363.89651 -1049472.61213, -610501.0 -1036090.0))
228;POLYGON((-610501.0 -1036090.0, -625363.89651 -1049472.61213, -625595.191604 -1049211.18058, -610501.0 -1036090.0))
229;POLYGON((-610501.0 -1036090.0, -625595.191604 -1049211.18058, -625821.888862 -1048945.75219, -610501.0 -1036090.0))
230;POLYGON((-610501.0 -1036090.0, -625821.888862 -1048945.75219, -626043.919229 -1048676.40782, -610501.0 -1036090.0))
231;POLYGON((-610501.0 -1036090.0, -626043.919229 -1048676.40782, -626261.215072 -1048403.22951, -610501.0 -1036090.0))
232;POLYGON((-610501.0 -1036090.0, -626261.215072 -1048403.22951, -626473.710201 -1048126.30046, -610501.0 -1036090.0))
233;POLYGON((-610501.0 -1036090.0, -626473.710201 -1048126.30046, -626681.339887 -1047845.70505, -610501.0 -1036090.0))
234;POLYGON((-610501.0 -1036090.0, -626681.339887 -1047845.70505, -626884.040886 -1047561.52873, -610501.0 -1036090.0))
235;POLYGON((-610501.0 -1036090.0, -626884.040886 -1047561.52873, -627081.751451 -1047273.85807, -610501.0 -1036090.0))
236;POLYGON((-610501.0 -1036090.0, -627081.751451 -1047273.85807, -627274.411359 -1046982.7807, -610501.0 -1036090.0))
237;POLYGON((-610501.0 -1036090.0, -627274.411359 -1046982.7807, -627461.961923 -1046688.38528, -610501.0 -1036090.0))
238;POLYGON((-610501.0 -1036090.0, -627461.961923 -1046688.38528, -627644.346014 -1046390.7615, -610501.0 -1036090.0))
239;POLYGON((-610501.0 -1036090.0, -627644.346014 -1046390.7615, -627821.508076 -1046090.0, -610501.0 -1036090.0))
240;POLYGON((-610501.0 -1036090.0, -627821.508076 -1046090.0, -627993.394143 -1045786.1924, -610501.0 -1036090.0))
241;POLYGON((-610501.0 -1036090.0, -627993.394143 -1045786.1924, -628159.951857 -1045479.43126, -610501.0 -1036090.0))
242;POLYGON((-610501.0 -1036090.0, -628159.951857 -1045479.43126, -628321.130484 -1045169.80999, -610501.0 -1036090.0))
243;POLYGON((-610501.0 -1036090.0, -628321.130484 -1045169.80999, -628476.880926 -1044857.42294, -610501.0 -1036090.0))
244;POLYGON((-610501.0 -1036090.0, -628476.880926 -1044857.42294, -628627.155741 -1044542.36523, -610501.0 -1036090.0))
245;POLYGON((-610501.0 -1036090.0, -628627.155741 -1044542.36523, -628771.909153 -1044224.73286, -610501.0 -1036090.0))
246;POLYGON((-610501.0 -1036090.0, -628771.909153 -1044224.73286, -628911.097069 -1043904.62257, -610501.0 -1036090.0))
247;POLYGON((-610501.0 -1036090.0, -628911.097069 -1043904.62257, -629044.677091 -1043582.13187, -610501.0 -1036090.0))
248;POLYGON((-610501.0 -1036090.0, -629044.677091 -1043582.13187, -629172.60853 -1043257.35899, -610501.0 -1036090.0))
249;POLYGON((-610501.0 -1036090.0, -629172.60853 -1043257.35899, -629294.852416 -1042930.40287, -610501.0 -1036090.0))
250;POLYGON((-610501.0 -1036090.0, -629294.852416 -1042930.40287, -629411.371512 -1042601.36309, -610501.0 -1036090.0))
251;POLYGON((-610501.0 -1036090.0, -629411.371512 -1042601.36309, -629522.130326 -1042270.33989, -610501.0 -1036090.0))
252;POLYGON((-610501.0 -1036090.0, -629522.130326 -1042270.33989, -629627.095119 -1041937.43409, -610501.0 -1036090.0))
253;POLYGON((-610501.0 -1036090.0, -629627.095119 -1041937.43409, -629726.233919 -1041602.74712, -610501.0 -1036090.0))
254;POLYGON((-610501.0 -1036090.0, -629726.233919 -1041602.74712, -629819.516526 -1041266.3809, -610501.0 -1036090.0))
255;POLYGON((-610501.0 -1036090.0, -629819.516526 -1041266.3809, -629906.914526 -1040928.43791, -610501.0 -1036090.0))
256;POLYGON((-610501.0 -1036090.0, -629906.914526 -1040928.43791, -629988.401296 -1040589.02109, -610501.0 -1036090.0))
257;POLYGON((-610501.0 -1036090.0, -629988.401296 -1040589.02109, -630063.952015 -1040248.23382, -610501.0 -1036090.0))
258;POLYGON((-610501.0 -1036090.0, -630063.952015 -1040248.23382, -630133.543669 -1039906.17991, -610501.0 -1036090.0))
259;POLYGON((-610501.0 -1036090.0, -630133.543669 -1039906.17991, -630197.15506 -1039562.96355, -610501.0 -1036090.0))
260;POLYGON((-610501.0 -1036090.0, -630197.15506 -1039562.96355, -630254.766812 -1039218.6893, -610501.0 -1036090.0))
261;POLYGON((-610501.0 -1036090.0, -630254.766812 -1039218.6893, -630306.361375 -1038873.46202, -610501.0 -1036090.0))
262;POLYGON((-610501.0 -1036090.0, -630306.361375 -1038873.46202, -630351.923033 -1038527.38687, -610501.0 -1036090.0))
263;POLYGON((-610501.0 -1036090.0, -630351.923033 -1038527.38687, -630391.437907 -1038180.56927, -610501.0 -1036090.0))
264;POLYGON((-610501.0 -1036090.0, -630391.437907 -1038180.56927, -630424.893962 -1037833.11485, -610501.0 -1036090.0))
265;POLYGON((-610501.0 -1036090.0, -630424.893962 -1037833.11485, -630452.281005 -1037485.12947, -610501.0 -1036090.0))
266;POLYGON((-610501.0 -1036090.0, -630452.281005 -1037485.12947, -630473.590695 -1037136.71912, -610501.0 -1036090.0))
267;POLYGON((-610501.0 -1036090.0, -630473.590695 -1037136.71912, -630488.81654 -1036787.98993, -610501.0 -1036090.0))
268;POLYGON((-610501.0 -1036090.0, -630488.81654 -1036787.98993, -630497.953903 -1036439.04813, -610501.0 -1036090.0))
269;POLYGON((-610501.0 -1036090.0, -630497.953903 -1036439.04813, -630501.0 -1036090.0, -610501.0 -1036090.0))
270;POLYGON((-610501.0 -1036090.0, -630501.0 -1036090.0, -630497.953903 -1035740.95187, -610501.0 -1036090.0))
271;POLYGON((-610501.0 -1036090.0, -630497.953903 -1035740.95187, -630488.81654 -1035392.01007, -610501.0 -1036090.0))
272;POLYGON((-610501.0 -1036090.0, -630488.81654 -1035392.01007, -630473.590695 -1035043.28088, -610501.0 -1036090.0))
273;POLYGON((-610501.0 -1036090.0, -630473.590695 -1035043.28088, -630452.281005 -1034694.87053, -610501.0 -1036090.0))
274;POLYGON((-610501.0 -1036090.0, -630452.281005 -1034694.87053, -630424.893962 -1034346.88515, -610501.0 -1036090.0))
275;POLYGON((-610501.0 -1036090.0, -630424.893962 -1034346.88515, -630391.437907 -1033999.43073, -610501.0 -1036090.0))
276;POLYGON((-610501.0 -1036090.0, -630391.437907 -1033999.43073, -630351.923033 -1033652.61313, -610501.0 -1036090.0))
277;POLYGON((-610501.0 -1036090.0, -630351.923033 -1033652.61313, -630306.361375 -1033306.53798, -610501.0 -1036090.0))
278;POLYGON((-610501.0 -1036090.0, -630306.361375 -1033306.53798, -630254.766812 -1032961.3107, -610501.0 -1036090.0))
279;POLYGON((-610501.0 -1036090.0, -630254.766812 -1032961.3107, -630197.15506 -1032617.03645, -610501.0 -1036090.0))
280;POLYGON((-610501.0 -1036090.0, -630197.15506 -1032617.03645, -630133.543669 -1032273.82009, -610501.0 -1036090.0))
281;POLYGON((-610501.0 -1036090.0, -630133.543669 -1032273.82009, -630063.952015 -1031931.76618, -610501.0 -1036090.0))
282;POLYGON((-610501.0 -1036090.0, -630063.952015 -1031931.76618, -629988.401296 -1031590.97891, -610501.0 -1036090.0))
283;POLYGON((-610501.0 -1036090.0, -629988.401296 -1031590.97891, -629906.914526 -1031251.56209, -610501.0 -1036090.0))
284;POLYGON((-610501.0 -1036090.0, -629906.914526 -1031251.56209, -629819.516526 -1030913.6191, -610501.0 -1036090.0))
285;POLYGON((-610501.0 -1036090.0, -629819.516526 -1030913.6191, -629726.233919 -1030577.25288, -610501.0 -1036090.0))
286;POLYGON((-610501.0 -1036090.0, -629726.233919 -1030577.25288, -629627.095119 -1030242.56591, -610501.0 -1036090.0))
287;POLYGON((-610501.0 -1036090.0, -629627.095119 -1030242.56591, -629522.130326 -1029909.66011, -610501.0 -1036090.0))
288;POLYGON((-610501.0 -1036090.0, -629522.130326 -1029909.66011, -629411.371512 -1029578.63691, -610501.0 -1036090.0))
289;POLYGON((-610501.0 -1036090.0, -629411.371512 -1029578.63691, -629294.852416 -1029249.59713, -610501.0 -1036090.0))
290;POLYGON((-610501.0 -1036090.0, -629294.852416 -1029249.59713, -629172.60853 -1028922.64101, -610501.0 -1036090.0))
291;POLYGON((-610501.0 -1036090.0, -629172.60853 -1028922.64101, -629044.677091 -1028597.86813, -610501.0 -1036090.0))
292;POLYGON((-610501.0 -1036090.0, -629044.677091 -1028597.86813, -628911.097069 -1028275.37743, -610501.0 -1036090.0))
293;POLYGON((-610501.0 -1036090.0, -628911.097069 -1028275.37743, -628771.909153 -1027955.26714, -610501.0 -1036090.0))
294;POLYGON((-610501.0 -1036090.0, -628771.909153 -1027955.26714, -628627.155741 -1027637.63477, -610501.0 -1036090.0))
295;POLYGON((-610501.0 -1036090.0, -628627.155741 -1027637.63477, -628476.880926 -1027322.57706, -610501.0 -1036090.0))
296;POLYGON((-610501.0 -1036090.0, -628476.880926 -1027322.57706, -628321.130484 -1027010.19001, -610501.0 -1036090.0))
297;POLYGON((-610501.0 -1036090.0, -628321.130484 -1027010.19001, -628159.951857 -1026700.56874, -610501.0 -1036090.0))
298;POLYGON((-610501.0 -1036090.0, -628159.951857 -1026700.56874, -627993.394143 -1026393.8076, -610501.0 -1036090.0))
299;POLYGON((-610501.0 -1036090.0, -627993.394143 -1026393.8076, -627821.508076 -1026090.0, -610501.0 -1036090.0))
300;POLYGON((-610501.0 -1036090.0, -627821.508076 -1026090.0, -627644.346014 -1025789.2385, -610501.0 -1036090.0))
301;POLYGON((-610501.0 -1036090.0, -627644.346014 -1025789.2385, -627461.961923 -1025491.61472, -610501.0 -1036090.0))
302;POLYGON((-610501.0 -1036090.0, -627461.961923 -1025491.61472, -627274.411359 -1025197.2193, -610501.0 -1036090.0))
303;POLYGON((-610501.0 -1036090.0, -627274.411359 -1025197.2193, -627081.751451 -1024906.14193, -610501.0 -1036090.0))
304;POLYGON((-610501.0 -1036090.0, -627081.751451 -1024906.14193, -626884.040886 -1024618.47127, -610501.0 -1036090.0))
305;POLYGON((-610501.0 -1036090.0, -626884.040886 -1024618.47127, -626681.339887 -1024334.29495, -610501.0 -1036090.0))
306;POLYGON((-610501.0 -1036090.0, -626681.339887 -1024334.29495, -626473.710201 -1024053.69954, -610501.0 -1036090.0))
307;POLYGON((-610501.0 -1036090.0, -626473.710201 -1024053.69954, -626261.215072 -1023776.77049, -610501.0 -1036090.0))
308;POLYGON((-610501.0 -1036090.0, -626261.215072 -1023776.77049, -626043.919229 -1023503.59218, -610501.0 -1036090.0))
309;POLYGON((-610501.0 -1036090.0, -626043.919229 -1023503.59218, -625821.888862 -1023234.24781, -610501.0 -1036090.0))
310;POLYGON((-610501.0 -1036090.0, -625821.888862 -1023234.24781, -625595.191604 -1022968.81942, -610501.0 -1036090.0))
311;POLYGON((-610501.0 -1036090.0, -625595.191604 -1022968.81942, -625363.89651 -1022707.38787, -610501.0 -1036090.0))
312;POLYGON((-610501.0 -1036090.0, -625363.89651 -1022707.38787, -625128.074032 -1022450.0328, -610501.0 -1036090.0))
313;POLYGON((-610501.0 -1036090.0, -625128.074032 -1022450.0328, -624887.796007 -1022196.83259, -610501.0 -1036090.0))
314;POLYGON((-610501.0 -1036090.0, -624887.796007 -1022196.83259, -624643.135624 -1021947.86438, -610501.0 -1036090.0))
315;POLYGON((-610501.0 -1036090.0, -624643.135624 -1021947.86438, -624394.167409 -1021703.20399, -610501.0 -1036090.0))
316;POLYGON((-610501.0 -1036090.0, -624394.167409 -1021703.20399, -624140.967201 -1021462.92597, -610501.0 -1036090.0))
317;POLYGON((-610501.0 -1036090.0, -624140.967201 -1021462.92597, -623883.612127 -1021227.10349, -610501.0 -1036090.0))
318;POLYGON((-610501.0 -1036090.0, -623883.612127 -1021227.10349, -623622.18058 -1020995.8084, -610501.0 -1036090.0))
319;POLYGON((-610501.0 -1036090.0, -623622.18058 -1020995.8084, -623356.752194 -1020769.11114, -610501.0 -1036090.0))
320;POLYGON((-610501.0 -1036090.0, -623356.752194 -1020769.11114, -623087.407821 -1020547.08077, -610501.0 -1036090.0))
321;POLYGON((-610501.0 -1036090.0, -623087.407821 -1020547.08077, -622814.229507 -1020329.78493, -610501.0 -1036090.0))
322;POLYGON((-610501.0 -1036090.0, -622814.229507 -1020329.78493, -622537.300463 -1020117.2898, -610501.0 -1036090.0))
323;POLYGON((-610501.0 -1036090.0, -622537.300463 -1020117.2898, -622256.705046 -1019909.66011, -610501.0 -1036090.0))
324;POLYGON((-610501.0 -1036090.0, -622256.705046 -1019909.66011, -621972.528727 -1019706.95911, -610501.0 -1036090.0))
325;POLYGON((-610501.0 -1036090.0, -621972.528727 -1019706.95911, -621684.858069 -1019509.24855, -610501.0 -1036090.0))
326;POLYGON((-610501.0 -1036090.0, -621684.858069 -1019509.24855, -621393.7807 -1019316.58864, -610501.0 -1036090.0))
327;POLYGON((-610501.0 -1036090.0, -621393.7807 -1019316.58864, -621099.385285 -1019129.03808, -610501.0 -1036090.0))
328;POLYGON((-610501.0 -1036090.0, -621099.385285 -1019129.03808, -620801.761498 -1018946.65399, -610501.0 -1036090.0))
329;POLYGON((-610501.0 -1036090.0, -620801.761498 -1018946.65399, -620501.0 -1018769.49192, -610501.0 -1036090.0))
330;POLYGON((-610501.0 -1036090.0, -620501.0 -1018769.49192, -620197.192405 -1018597.60586, -610501.0 -1036090.0))
331;POLYGON((-610501.0 -1036090.0, -620197.192405 -1018597.60586, -619890.431256 -1018431.04814, -610501.0 -1036090.0))
332;POLYGON((-610501.0 -1036090.0, -619890.431256 -1018431.04814, -619580.809995 -1018269.86952, -610501.0 -1036090.0))
333;POLYGON((-610501.0 -1036090.0, -619580.809995 -1018269.86952, -619268.422936 -1018114.11907, -610501.0 -1036090.0))
334;POLYGON((-610501.0 -1036090.0, -619268.422936 -1018114.11907, -618953.365235 -1017963.84426, -610501.0 -1036090.0))
335;POLYGON((-610501.0 -1036090.0, -618953.365235 -1017963.84426, -618635.732862 -1017819.09085, -610501.0 -1036090.0))
336;POLYGON((-610501.0 -1036090.0, -618635.732862 -1017819.09085, -618315.62257 -1017679.90293, -610501.0 -1036090.0))
337;POLYGON((-610501.0 -1036090.0, -618315.62257 -1017679.90293, -617993.131868 -1017546.32291, -610501.0 -1036090.0))
338;POLYGON((-610501.0 -1036090.0, -617993.131868 -1017546.32291, -617668.358991 -1017418.39147, -610501.0 -1036090.0))
339;POLYGON((-610501.0 -1036090.0, -617668.358991 -1017418.39147, -617341.402867 -1017296.14758, -610501.0 -1036090.0))
340;POLYGON((-610501.0 -1036090.0, -617341.402867 -1017296.14758, -617012.363089 -1017179.62849, -610501.0 -1036090.0))
341;POLYGON((-610501.0 -1036090.0, -617012.363089 -1017179.62849, -616681.339887 -1017068.86967, -610501.0 -1036090.0))
342;POLYGON((-610501.0 -1036090.0, -616681.339887 -1017068.86967, -616348.434094 -1016963.90488, -610501.0 -1036090.0))
343;POLYGON((-610501.0 -1036090.0, -616348.434094 -1016963.90488, -616013.747116 -1016864.76608, -610501.0 -1036090.0))
344;POLYGON((-610501.0 -1036090.0, -616013.747116 -1016864.76608, -615677.380902 -1016771.48347, -610501.0 -1036090.0))
345;POLYGON((-610501.0 -1036090.0, -615677.380902 -1016771.48347, -615339.437912 -1016684.08547, -610501.0 -1036090.0))
346;POLYGON((-610501.0 -1036090.0, -615339.437912 -1016684.08547, -615000.021087 -1016602.5987, -610501.0 -1036090.0))
347;POLYGON((-610501.0 -1036090.0, -615000.021087 -1016602.5987, -614659.233816 -1016527.04799, -610501.0 -1036090.0))
348;POLYGON((-610501.0 -1036090.0, -614659.233816 -1016527.04799, -614317.179908 -1016457.45633, -610501.0 -1036090.0))
349;POLYGON((-610501.0 -1036090.0, -614317.179908 -1016457.45633, -613973.963553 -1016393.84494, -610501.0 -1036090.0))
350;POLYGON((-610501.0 -1036090.0, -613973.963553 -1016393.84494, -613629.689301 -1016336.23319, -610501.0 -1036090.0))
351;POLYGON((-610501.0 -1036090.0, -613629.689301 -1016336.23319, -613284.462019 -1016284.63863, -610501.0 -1036090.0))
352;POLYGON((-610501.0 -1036090.0, -613284.462019 -1016284.63863, -612938.386868 -1016239.07697, -610501.0 -1036090.0))
353;POLYGON((-610501.0 -1036090.0, -612938.386868 -1016239.07697, -612591.569265 -1016199.56209, -610501.0 -1036090.0))
354;POLYGON((-610501.0 -1036090.0, -612591.569265 -1016199.56209, -612244.114855 -1016166.10604, -610501.0 -1036090.0))
355;POLYGON((-610501.0 -1036090.0, -612244.114855 -1016166.10604, -611896.129475 -1016138.71899, -610501.0 -1036090.0))
356;POLYGON((-610501.0 -1036090.0, -611896.129475 -1016138.71899, -611547.719125 -1016117.4093, -610501.0 -1036090.0))
357;POLYGON((-610501.0 -1036090.0, -611547.719125 -1016117.4093, -611198.989934 -1016102.18346, -610501.0 -1036090.0))
358;POLYGON((-610501.0 -1036090.0, -611198.989934 -1016102.18346, -610850.048129 -1016093.0461, -610501.0 -1036090.0))
359;POLYGON((-610501.0 -1036090.0, -610850.048129 -1016093.0461, -610501.0 -1016090.0, -610501.0 -1036090.0))
